link_index,pokemon1_name,pokemon2_name,pokemon1_move,pokemon2_move,pokemon1_move_weight,pokemon2_move_weight,edge_weight,pokemon1_move_TTK,pokemon2_move_TTK,edge_TTK
1263,kangaskhan,vaporeon,last-resort,surf,0.6433915211970075,0.42735042735042733,0.21604109384658016,2,3.0,1
1264,kangaskhan,jolteon,last-resort,thunderbolt,0.9520295202952029,0.42735042735042733,0.5246790929447755,2,3.0,1
1265,kangaskhan,flareon,last-resort,superpower,0.9520295202952029,0.8774928774928775,0.07453664280232541,2,2.0,0
1266,kangaskhan,porygon,drain-punch,last-resort,0.9077490774907749,0.4045584045584046,0.5031906729323703,2,3.0,1
1267,kangaskhan,omanyte,drain-punch,surf,0.8815165876777251,0.36182336182336183,0.5196932258543633,2,3.0,1
1268,kangaskhan,omastar,drain-punch,surf,0.5444839857651246,0.4444444444444444,0.10003954132068016,2,3.0,1
1269,kangaskhan,kabuto,drain-punch,liquidation,1.0,0.31054131054131057,0.6894586894586894,1,4.0,3
1270,kangaskhan,aerodactyl,ice-punch,rock-slide,0.5780730897009967,0.3585185185185185,0.21955457118247818,2,3.0,1
1271,kangaskhan,articuno,rock-slide,brave-bird,0.8034890965732088,0.3806267806267806,0.42286231594642815,2,3.0,1
1272,kangaskhan,zapdos,last-resort,thunderbolt,0.6105919003115264,0.47863247863247865,0.13195942167904778,2,3.0,1
1273,kangaskhan,dratini,last-resort,draco-meteor,1.4260089686098654,0.2621082621082621,1.1639007065016034,1,4.0,3
1274,kangaskhan,dragonair,last-resort,draco-meteor,0.9239543726235742,0.3418803418803419,0.5820740307432323,2,3.0,1
1275,horsea,charmander,surf,dragon-pulse,1.356164383561644,0.6517412935323383,0.7044230900293056,1,2.0,1
1276,horsea,charmeleon,surf,dragon-pulse,0.9571984435797666,0.8159203980099502,0.14127804556981638,2,2.0,0
1277,horsea,caterpie,surf,electroweb,1.147186147186147,0.3761194029850747,0.7710667442010724,1,3.0,2
1278,horsea,metapod,surf,electroweb,0.970954356846473,0.42985074626865677,0.5411036105778162,2,3.0,1
1279,horsea,weedle,surf,electroweb,1.1990950226244343,0.3761194029850747,0.8229756196393596,1,3.0,2
1280,horsea,kakuna,surf,electroweb,1.0129870129870129,0.42985074626865677,0.5831362667183562,1,3.0,2
1281,horsea,pidgey,ice-beam,uproar,1.1493212669683257,0.5651741293532339,0.5841471376150918,1,2.0,1
1282,horsea,rattata,surf,thunderbolt,0.945273631840796,0.7661691542288557,0.17910447761194037,2,2.0,0
1283,horsea,spearow,ice-beam,tri-attack,1.239819004524887,0.582089552238806,0.6577294522860809,1,2.0,1
1284,horsea,sandshrew,surf,earthquake,1.7427385892116183,0.6716417910447762,1.0710967981668422,1,2.0,1
1285,horsea,sandslash,surf,earthquake,0.9587628865979382,0.8507462686567164,0.10801661794122175,2,2.0,0
1286,horsea,diglett,surf,earth-power,1.9937888198757765,0.7064676616915423,1.287321158184234,1,2.0,1
1287,horsea,dugtrio,surf,earth-power,1.09478672985782,0.900497512437811,0.19428921742000904,1,2.0,1
1288,horsea,growlithe,surf,burn-up,1.1832669322709164,0.835820895522388,0.34744603674852836,1,2.0,1
1289,horsea,geodude,surf,thunder-punch,3.8009049773755654,0.7164179104477612,3.0844870669278044,1,2.0,1
1290,horsea,graveler,surf,earth-power,2.557768924302789,0.835820895522388,1.7219480287804008,1,2.0,1
1291,horsea,golem,surf,thunder-punch,1.6345514950166113,0.9950248756218906,0.6395266193947208,1,2.0,1
1292,horsea,ponyta,surf,wild-charge,1.020746887966805,0.7835820895522388,0.23716479841456606,1,2.0,1
1293,horsea,doduo,ice-beam,return,1.2037914691943128,0.7611940298507462,0.44259743934356655,1,2.0,1
1294,horsea,shellder,dragon-pulse,tri-attack,0.736318407960199,0.4975124378109453,0.2388059701492537,2,3.0,1
1295,horsea,onix,surf,earth-power,3.042654028436019,0.6417910447761194,2.4008629836599,1,2.0,1
1296,horsea,krabby,dragon-pulse,superpower,0.736318407960199,0.7064676616915423,0.02985074626865669,2,2.0,0
1297,horsea,cubone,surf,earth-power,1.2323651452282158,0.7661691542288557,0.46619599099936015,1,2.0,1
1298,horsea,rhyhorn,surf,supercell-slam,2.7906976744186047,0.8731343283582089,1.9175633460603958,1,2.0,1
1299,horsea,rhydon,surf,supercell-slam,1.829059829059829,1.2485820895522386,0.5804777395075904,1,1.0,0
1300,horsea,magikarp,dragon-pulse,hydro-pump,0.9226519337016574,0.16119402985074627,0.7614579038509112,2,7.0,5
1301,horsea,ditto,surf,,0.6455696202531646,,0.6455696202531646,2,,-2
1302,seadra,charmander,surf,dragon-pulse,1.7397260273972603,0.35856573705179284,1.3811602903454676,1,3.0,2
1303,seadra,charmeleon,surf,dragon-pulse,1.2140077821011672,0.450199203187251,0.7638085789139162,1,3.0,2
1304,seadra,squirtle,dragon-pulse,water-spout,0.4366812227074236,0.4103585657370518,0.026322656970371783,3,3.0,0
1305,seadra,caterpie,surf,electroweb,1.4675324675324675,0.20796812749003984,1.2595643400424277,1,5.0,4
1306,seadra,metapod,surf,electroweb,1.2448132780082988,0.23665338645418327,1.0081598915541155,1,5.0,4
1307,seadra,weedle,surf,electroweb,1.5339366515837105,0.20796812749003984,1.3259685240936707,1,5.0,4
1308,seadra,kakuna,surf,electroweb,1.2987012987012987,0.23665338645418327,1.0620479122471154,1,5.0,4
1309,seadra,pidgey,ice-beam,uproar,1.4751131221719458,0.30916334661354583,1.1659497755584,1,4.0,3
1310,seadra,pidgeotto,ice-beam,uproar,0.951310861423221,0.3952191235059761,0.5560917379172449,2,3.0,1
1311,seadra,pidgeot,ice-beam,air-slash,0.6449511400651465,0.6292828685258964,0.0156682715392501,2,2.0,0
1312,seadra,rattata,surf,last-resort,1.2139303482587065,0.4701195219123506,0.7438108263463559,1,3.0,2
1313,seadra,spearow,ice-beam,return,1.592760180995475,0.36254980079681276,1.2302103801986624,1,3.0,2
1314,seadra,fearow,ice-beam,tri-attack,0.8118081180811808,0.5139442231075697,0.2978638949736111,2,2.0,0
1315,seadra,ekans,surf,giga-drain,0.8530805687203792,0.7171314741035857,0.1359490946167935,2,2.0,0
1316,seadra,sandshrew,surf,earthquake,2.228215767634855,0.42231075697211157,1.8059050106627432,1,3.0,2
1317,seadra,sandslash,surf,earthquake,1.2268041237113403,0.5298804780876494,0.6969236456236909,1,2.0,1
1318,seadra,nidoran-f,surf,thunderbolt,0.8884462151394422,0.5657370517928287,0.3227091633466135,2,2.0,0
1319,seadra,nidoran-m,surf,thunderbolt,0.9570815450643777,0.5657370517928287,0.39134449327154897,2,2.0,0
1320,seadra,vulpix,waterfall,energy-ball,1.6258064516129034,0.6613545816733067,0.9644518699395966,1,2.0,1
1321,seadra,jigglypuff,flash-cannon,thunderbolt,0.9595687331536388,0.6135458167330677,0.34602291642057104,2,2.0,0
1322,seadra,zubat,ice-beam,giga-drain,1.3484162895927603,0.5976095617529881,0.7508067278397722,1,2.0,1
1323,seadra,diglett,liquidation,earth-power,2.590062111801242,0.38645418326693226,2.2036079285343098,1,3.0,2
1324,seadra,dugtrio,surf,earthquake,1.4075829383886256,0.5298804780876494,0.8777024603009762,1,2.0,1
1325,seadra,meowth,surf,thunderbolt,1.009049773755656,0.5657370517928287,0.44331272196282734,1,2.0,1
1326,seadra,mankey,surf,close-combat,0.9276018099547512,0.5298804780876494,0.3977213318671018,2,2.0,0
1327,seadra,growlithe,surf,burn-up,1.5179282868525896,0.4581673306772908,1.0597609561752988,1,3.0,2
1328,seadra,arcanine,surf,burn-up,0.8317757009345794,0.6135458167330677,0.21822988420151168,2,2.0,0
1329,seadra,poliwag,dragon-pulse,psychic,0.6380090497737556,0.28286852589641437,0.35514052387734124,2,4.0,2
1330,seadra,poliwhirl,dragon-pulse,psychic,0.44280442804428044,0.33067729083665337,0.11212713720762707,3,4.0,1
1331,seadra,abra,liquidation,energy-ball,1.418848167539267,1.1872509960159363,0.2315971715233307,1,1.0,0
1332,seadra,machop,surf,superpower,0.8683274021352313,0.5298804780876494,0.3384469240475819,2,2.0,0
1333,seadra,geodude,surf,thunder-punch,4.85972850678733,0.44621513944223107,4.413513367345099,1,3.0,2
1334,seadra,graveler,surf,thunder-punch,3.2749003984063747,0.5179282868525896,2.756972111553785,1,2.0,1
1335,seadra,golem,surf,thunder-punch,2.0730897009966776,0.6215139442231076,1.45157575677357,1,2.0,1
1336,seadra,ponyta,surf,wild-charge,1.2946058091286308,0.48804780876494025,0.8065580003636905,1,3.0,2
1337,seadra,rapidash,surf,wild-charge,0.985239852398524,0.5577689243027888,0.42747092809573517,2,2.0,0
1338,seadra,slowpoke,signal-beam,future-sight,0.7725856697819314,0.44940239043824703,0.3231832793436844,2,3.0,1
1339,seadra,farfetchd,ice-beam,last-resort,0.8816326530612245,0.6812749003984063,0.2003577526628182,2,2.0,0
1340,seadra,doduo,ice-beam,return,1.5450236966824644,0.47808764940239046,1.066936047280074,1,3.0,2
1341,seadra,dodrio,ice-beam,return,0.8505747126436781,0.5896414342629482,0.2609332783807299,2,2.0,0
1342,seadra,seel,return,belch,0.36531365313653136,0.32509960159362555,0.040214051542905804,3,4.0,1
1343,seadra,shellder,dragon-pulse,tri-attack,0.9402985074626866,0.2749003984063745,0.6653981090563121,2,4.0,2
1344,seadra,cloyster,dragon-pulse,tri-attack,0.5394190871369294,0.44223107569721115,0.09718801143971828,2,3.0,1
1345,seadra,onix,surf,earth-power,3.895734597156398,0.350597609561753,3.545136987594645,1,3.0,2
1346,seadra,drowzee,waterfall,synchronoise,0.6206896551724138,0.5896414342629482,0.031048220909465574,2,2.0,0
1347,seadra,krabby,dragon-pulse,superpower,0.9402985074626866,0.44223107569721115,0.49806743176547547,2,3.0,1
1348,seadra,exeggcute,signal-beam,giga-drain,1.7624521072796935,1.4342629482071714,0.3281891590725221,1,1.0,0
1349,seadra,cubone,surf,earth-power,1.5809128630705394,0.42231075697211157,1.1586021060984277,1,3.0,2
1350,seadra,marowak,surf,earth-power,1.0229885057471264,0.4940239043824701,0.5289646013646563,1,3.0,2
1351,seadra,koffing,surf,thunderbolt,0.9276018099547512,0.7569721115537849,0.1706296984009663,2,2.0,0
1352,seadra,rhyhorn,surf,supercell-slam,3.568106312292359,0.5453784860557769,3.022727826236582,1,2.0,1
1353,seadra,rhydon,surf,supercell-slam,2.341880341880342,0.7831075697211155,1.5587727721592266,1,2.0,1
1354,seadra,chansey,waterfall,thunderbolt,0.685179407176287,0.5179282868525896,0.16725112032369738,2,2.0,0
1355,seadra,horsea,dragon-pulse,dragon-pulse,0.9402985074626866,0.40239043824701193,0.5379080692156747,2,3.0,1
1356,seadra,goldeen,dragon-pulse,return,0.5194805194805194,0.26294820717131473,0.2565323123092047,2,4.0,2
1357,seadra,scyther,ice-beam,bug-buzz,0.6334519572953736,0.5298804780876494,0.10357147920772425,2,2.0,0
1358,seadra,magmar,surf,belch,0.9298892988929889,0.6055776892430279,0.324311609649961,2,2.0,0
1359,seadra,pinsir,surf,x-scissor,0.5461254612546126,0.5179282868525896,0.028197174402022962,2,2.0,0
1360,seadra,magikarp,dragon-pulse,hydro-pump,1.1823204419889504,0.08844621513944223,1.093874226849508,1,12.0,11
1361,seadra,ditto,surf,,0.8270042194092827,,0.8270042194092827,2,,-2
1362,seadra,eevee,surf,hyper-voice,0.6215139442231076,0.4581673306772908,0.16334661354581675,2,3.0,1
1363,seadra,flareon,waterfall,last-resort,0.9697416974169742,0.6215139442231076,0.3482277531938667,2,2.0,0
1364,seadra,omanyte,surf,ancient-power,0.8436018957345972,0.5258964143426295,0.31770548139196775,2,2.0,0
1365,seadra,kabuto,surf,giga-drain,1.0199004975124377,0.896414342629482,0.12348615488295567,1,2.0,1
1366,seadra,aerodactyl,surf,thunder-fang,0.9269102990033222,0.48119521912350605,0.4457150798798162,2,3.0,1
1367,seadra,dratini,ice-beam,thunderbolt,1.1390134529147982,0.6613545816733067,0.4776588712414914,1,2.0,1
1368,goldeen,charmander,waterfall,thunder-punch,1.3013698630136987,0.5021645021645021,0.7992053608491966,1,2.0,1
1369,goldeen,charmeleon,waterfall,thunder-punch,0.8988326848249028,0.5887445887445888,0.31008809608031396,2,2.0,0
1370,goldeen,caterpie,waterfall,bug-bite,0.8467532467532467,0.21212121212121213,0.6346320346320345,2,5.0,3
1371,goldeen,metapod,waterfall,electroweb,0.5975103734439834,0.24155844155844158,0.3559519318855418,2,5.0,3
1372,goldeen,weedle,waterfall,bug-bite,0.9828054298642533,0.23376623376623376,0.7490391960980196,2,5.0,3
1373,goldeen,kakuna,waterfall,electroweb,0.67012987012987,0.24155844155844158,0.42857142857142844,2,5.0,3
1374,goldeen,pidgey,waterfall,return,0.8144796380090498,0.4588744588744589,0.3556051791345909,2,3.0,1
1375,goldeen,rattata,waterfall,last-resort,0.8109452736318408,0.7316017316017316,0.07934354203010918,2,2.0,0
1376,goldeen,spearow,waterfall,return,0.8190045248868778,0.5627705627705628,0.256233962116315,2,2.0,0
1377,goldeen,ekans,drill-run,giga-drain,0.8018957345971565,0.7142857142857143,0.08761002031144216,2,2.0,0
1378,goldeen,sandshrew,surf,earthquake,1.058091286307054,0.6623376623376623,0.3957536239693916,1,2.0,1
1379,goldeen,nidoran-f,drill-run,thunderbolt,0.5952191235059762,0.5714285714285714,0.02379055207740477,2,2.0,0
1380,goldeen,nidoran-m,waterfall,thunderbolt,0.7725321888412017,0.5714285714285714,0.20110361741263028,2,2.0,0
1381,goldeen,vulpix,waterfall,energy-ball,1.3824884792626728,0.6666666666666666,0.7158218125960062,1,2.0,1
1382,goldeen,jigglypuff,poison-jab,thunderbolt,0.8194070080862533,0.6233766233766234,0.19603038470962997,2,2.0,0
1383,goldeen,zubat,waterfall,giga-drain,0.8850678733031674,0.5974025974025974,0.28766527590057,2,2.0,0
1384,goldeen,diglett,waterfall,earthquake,2.4968944099378882,0.5194805194805194,1.9774138904573688,1,2.0,1
1385,goldeen,dugtrio,waterfall,earthquake,1.2227488151658767,0.8354978354978355,0.38725097966804123,1,2.0,1
1386,goldeen,meowth,waterfall,last-resort,0.7375565610859729,0.6233766233766234,0.11417993770934953,2,2.0,0
1387,goldeen,growlithe,waterfall,wild-charge,1.3195219123505975,0.6590909090909091,0.6604310032596884,1,2.0,1
1388,goldeen,poliwag,return,return,0.5746606334841629,0.329004329004329,0.24565630447983383,2,4.0,2
1389,goldeen,abra,megahorn,energy-ball,1.913089005235602,1.1948051948051948,0.7182838104304072,1,1.0,0
1390,goldeen,tentacool,drill-run,giga-drain,0.8877828054298643,0.8441558441558441,0.043626961274020215,2,2.0,0
1391,goldeen,geodude,surf,thunder-punch,2.3076923076923075,0.7012987012987013,1.6063936063936062,1,2.0,1
1392,goldeen,graveler,surf,thunder-punch,1.5537848605577689,0.8051948051948052,0.7485900553629636,1,2.0,1
1393,goldeen,golem,surf,thunder-punch,0.9966777408637874,0.9783549783549783,0.018322762508809043,2,2.0,0
1394,goldeen,ponyta,waterfall,wild-charge,0.995850622406639,0.7651515151515151,0.23069910725512388,2,2.0,0
1395,goldeen,slowpoke,megahorn,future-sight,0.45794392523364486,0.45021645021645024,0.007727475017194618,3,3.0,0
1396,goldeen,seel,return,belch,0.3726937269372694,0.329004329004329,0.043689397932940355,3,4.0,1
1397,goldeen,onix,surf,earthquake,1.8483412322274881,0.4458874458874459,1.4024537863400424,1,3.0,2
1398,goldeen,drowzee,megahorn,synchronoise,0.7402298850574712,0.5974025974025974,0.14282728765487385,2,2.0,0
1399,goldeen,cubone,waterfall,thunder-punch,0.7767634854771783,0.48484848484848486,0.29191500062869347,2,3.0,1
1400,goldeen,rhyhorn,surf,supercell-slam,1.6943521594684385,0.850909090909091,0.8434430685593476,1,2.0,1
1401,goldeen,chansey,waterfall,thunderbolt,0.7020280811232449,0.5194805194805194,0.18254756164272545,2,2.0,0
1402,goldeen,horsea,return,dragon-pulse,0.417910447761194,0.4069264069264069,0.010984040834787101,3,3.0,0
1403,goldeen,magmar,waterfall,thunder-punch,0.8634686346863468,0.8051948051948052,0.058273829491541584,2,2.0,0
1404,goldeen,magikarp,return,hydro-pump,0.5580110497237569,0.0883116883116883,0.46969936141206864,2,12.0,10
1405,goldeen,ditto,waterfall,,0.6683544303797468,,0.6683544303797468,2,,-2
1406,goldeen,dratini,scale-shot,thunderbolt,0.6672645739910315,0.6666666666666666,0.0005979073243648214,2,2.0,0
1407,seaking,charmander,waterfall,thunder-punch,2.021917808219178,0.3654485049833887,1.6564693032357893,1,3.0,2
1408,seaking,charmeleon,waterfall,thunder-punch,1.1556420233463034,0.42524916943521596,0.7303928539110874,1,3.0,2
1409,seaking,charizard,waterfall,thunder-punch,0.797979797979798,0.5249169435215947,0.27306285445820333,2,2.0,0
1410,seaking,squirtle,return,return,0.5021834061135371,0.23255813953488372,0.2696252665786534,2,5.0,3
1411,seaking,wartortle,return,return,0.3783783783783784,0.2823920265780731,0.09598635180030529,3,4.0,1
1412,seaking,caterpie,waterfall,bug-bite,1.096103896103896,0.15282392026578073,0.9432799758381153,1,7.0,6
1413,seaking,metapod,surf,electroweb,0.9128630705394191,0.13156146179401995,0.7813016087453991,2,8.0,6
1414,seaking,weedle,waterfall,bug-bite,1.2705882352941178,0.16943521594684385,1.101153019347274,1,6.0,5
1415,seaking,kakuna,surf,bug-bite,0.9523809523809523,0.13953488372093023,0.8128460686600221,2,8.0,6
1416,seaking,beedrill,waterfall,poison-jab,0.7121771217712177,0.4418604651162791,0.27031665665493865,2,3.0,1
1417,seaking,pidgey,ice-beam,return,1.085972850678733,0.33222591362126247,0.7537469370574705,1,4.0,3
1418,seaking,pidgeotto,ice-beam,return,0.704119850187266,0.40863787375415284,0.29548197643311314,2,3.0,1
1419,seaking,rattata,waterfall,last-resort,1.0497512437810945,0.5282392026578073,0.5215120411232872,1,2.0,1
1420,seaking,spearow,ice-beam,return,1.1764705882352942,0.40863787375415284,0.7678327144811413,1,3.0,2
1421,seaking,fearow,ice-beam,return,0.5977859778597786,0.5614617940199336,0.03632418383984504,2,2.0,0
1422,seaking,ekans,drill-run,seed-bomb,1.0322274881516589,0.4318936877076412,0.6003338004440177,1,3.0,2
1423,seaking,pikachu,drill-run,volt-tackle,1.1004739336492892,0.7490033222591361,0.3514706113901531,1,2.0,1
1424,seaking,sandshrew,surf,earthquake,1.6431535269709543,0.47840531561461797,1.1647482113563363,1,3.0,2
1425,seaking,sandslash,surf,earthquake,0.8969072164948454,0.6013289036544851,0.2955783128403603,2,2.0,0
1426,seaking,nidoran-f,drill-run,thunderbolt,0.7673306772908366,0.30564784053156147,0.46168283675927513,2,4.0,2
1427,seaking,nidorina,waterfall,thunderbolt,0.5637010676156584,0.3853820598006645,0.17831900781499394,2,3.0,1
1428,seaking,nidoqueen,waterfall,thunder-punch,0.6728971962616822,0.5647840531561462,0.10811314310553599,2,2.0,0
1429,seaking,nidoran-m,drill-run,poison-jab,0.9965665236051503,0.3089700996677741,0.6875964239373762,2,4.0,2
1430,seaking,nidorino,waterfall,thunderbolt,0.6844106463878327,0.3853820598006645,0.2990285865871682,2,3.0,1
1431,seaking,nidoking,waterfall,thunder-punch,0.7821782178217822,0.6179401993355482,0.16423801848623398,2,2.0,0
1432,seaking,clefairy,poison-jab,thunderbolt,0.8113879003558719,0.4119601328903654,0.3994277674655065,2,3.0,1
1433,seaking,vulpix,waterfall,energy-ball,2.1400921658986176,0.3588039867109635,1.781288179187654,1,3.0,2
1434,seaking,ninetales,waterfall,energy-ball,0.8466898954703833,0.5182724252491694,0.3284174702212139,2,2.0,0
1435,seaking,jigglypuff,poison-jab,last-resort,1.0566037735849056,0.45182724252491696,0.6047765310599886,1,3.0,2
1436,seaking,zubat,waterfall,brave-bird,1.1457013574660633,0.3245681063122923,0.821133251153771,1,4.0,3
1437,seaking,paras,megahorn,bullet-seed,1.0151658767772511,0.7415282392026579,0.27363763757459325,1,2.0,1
1438,seaking,venonat,waterfall,leech-life,0.7586206896551724,0.45348837209302323,0.30513231756214915,2,3.0,1
1439,seaking,diglett,waterfall,earthquake,3.2236024844720497,0.37209302325581395,2.851509461216236,1,3.0,2
1440,seaking,dugtrio,waterfall,earthquake,1.5639810426540284,0.6013289036544851,0.9626521389995433,1,2.0,1
1441,seaking,meowth,waterfall,last-resort,0.9547511312217195,0.45182724252491696,0.5029238886968026,2,3.0,1
1442,seaking,psyduck,return,synchronoise,0.5975103734439834,0.28903654485049834,0.30847382859348504,2,4.0,2
1443,seaking,mankey,waterfall,close-combat,0.9547511312217195,0.6013289036544851,0.3534222275672344,2,2.0,0
1444,seaking,growlithe,waterfall,wild-charge,1.7067729083665337,0.47674418604651164,1.2300287223200221,1,3.0,2
